"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.21","78.65","81.81","79.68","80.39","84.11","83.41","85.75","84.96","83.15","83.36","85.22","86.13","87.07","86.56","87.21","88.19","87.61","85.69","88.87","90.07","88.56","88.43","89.64","89.78","88.71","87.01","84.67","84.35","83.8","81.42","82.77","83.97","","",
"Egypt, Arab Rep.","EGY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.28","90.13","90.44","90.36","89.63","90.02","90.4","90.61","91.11","90.71","90.37","91.19","91.84","92.04","92.65","93.55","93.73","93.77","94.09","94.36","94.23","94.47","94.51","94.33","94.43","94.33","94.79","94.99","94.75","94.11","93.93","94.57","94.71","","",
"Euro area","EMU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5795112687925","79.2936631897877","78.5431808806482","77.8568312311548","78.0116353260132","78.057749470386","77.7255870445235","77.3770575461837","77.8071171773176","77.3555359963159","76.8463561099397","76.7833159952204","76.6269846439812","76.4667079791694","76.3349914757718","76.1184897807149","75.5961058152518","75.2483233136813","74.419109300029","73.4940854149274","72.7927662216542","72.3524582191961","71.6998072310256","70.8504792695993","69.4259021610281","69.9548544285775","","","","","","","","","",
"Eritrea","ERI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.35","23.18","25.53","26.79","27.86","25.1","28.77","29.24","28.23","28.77","23.68","31.69","30.98","28.9","22.41","20.96","18.99","20.49","20.71","22.59","22.1","20.2","19.79","19.29","18.99","19.01","20.53","21.25","21.18","21.74","22.43","","",
"Spain","ESP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.37","77.94","79.24","77.68","78.59","79.6","77.86","80.06","79.53","80.98","80.56","79.77","81.39","80.76","81.77","83.41","82.5","83.13","81.75","79.57","75.82","76.33","74.83","72.37","71.32","73.07","71.99","74.17","73.17","72.1","68.7","70.32","71.76","68.51","",
"Estonia","EST","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","98.74","95.81","92.4","90.92","90.88","90.99","90.48","90.82","90.22","89.5","91.78","91.74","91.72","91.34","93.73","89.72","83.8","90.24","90.74","87.31","88.93","87.58","81.45","85.52","84.87","81.91","71.04","62.75","65.31","69.95","60.93","",
"Ethiopia","ETH","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64","4.42","2.92","3.56","3.96","4.34","4.56","4.3","4.3","4.17","4.43","5.33","5.39","5.66","5.76","5.2","5.37","5.86","6.18","6.08","5.72","6.3","6.32","7.24","8.11","8.18","8.99","8.9","9.61","10.34","9.5","10.24","9.69","","",
"European Union","EUU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8807863325724","80.3628150795215","79.7137439510754","79.0128944425028","78.8821612423023","78.9035003162188","78.7104939809253","78.1650390001602","78.2794776033491","77.7749058907981","77.3691622042229","77.2359639775046","77.0898352452003","77.063821297462","76.6739390636508","76.409536369311","76.1264281487445","75.7229335752399","74.8315061905348","73.8037383309163","73.1851451802058","72.8294959633627","71.8636525293524","71.0335864186312","69.6752401615765","69.8860261706385","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9327770158261","69.4610789417502","67.6545622258531","65.6466843947857","63.800037198673","63.0293480659652","61.3111151775392","60.9318983731373","59.1227876330351","58.2752053501286","57.8778157946103","58.1420876690183","58.0423179132316","57.8952070404642","57.3323114900101","56.8020747378752","55.9364092782923","54.8690029002596","55.251720022086","53.6858048550104","55.6828830958667","51.854059488619","52.1255147695298","52.4966725173419","45.9131714450118","","","","","","","","","","",
"Finland","FIN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.76","61.68","58.98","59.58","62.4","58.98","62.35","59.62","57.29","55.84","54.41","56.59","57.68","61.04","59.19","54.04","57.73","56.53","53.52","53.87","55.19","52.87","47.7","46.96","46.23","43.46","44.22","42.22","42.34","39.79","39.27","36.31","35.74","32.66","",
"Fiji","FJI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"France","FRA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.15","57.95","56.17","54.2","53.32","53.58","53.85","52.9","54.79","54.02","52.81","53.41","52.82","53.04","52.75","52.62","52.21","51.99","51.14","51.13","50.09","49.55","49.6","49.18","47.07","47.41","48.52","49.16","47.31","47.74","46.85","47.34","49.71","46.47","",
"Faroe Islands","FRO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.01","31.9","34.48","36.75","28.37","32.61","34.51","34.23","36.77","33.55","32.43","35.18","28.07","23.57","20.95","21.17","19.49","18.2","17.16","16.59","18.94","26.31","30.84","22.76","25.52","24.88","25.4","19.91","22.86","21.7","21.04","21.52","22.83","","",
"United Kingdom","GBR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.65","90.2","89.21","87.79","87.8","87.71","87.57","86.72","86.77","87.24","88.41","87.82","87.81","88.07","88.56","88.09","88.56","89.58","90.17","87.34","88.37","85.83","85.46","84.28","82.96","80.84","79.95","79.08","78.28","77.87","76.21","77.54","77.21","75.54","",
"Georgia","GEO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.84","87.18","84.57","77.98","80.45","68.29","60.54","59.87","59.14","55.7","59.01","55.09","49.59","52.15","53.78","64.42","70.41","70.69","66.79","67","64.71","72.77","74.47","70.89","72.52","75.55","75.19","74.39","74.57","77.24","77.97","75.86","78.88","","",
"Ghana","GHA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.23","16.56","16.09","17.41","17.61","18.78","19.23","20.52","26.62","25.92","28.9","32.16","36.2","37.26","36.61","37.53","43.64","45.51","46.38","46.17","50.58","49.9","53.94","52.41","52.18","56.72","57.11","51.77","56.96","58.18","61.51","65.39","62","","",
"Gibraltar","GIB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","99.98","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99","100","","",
"Guinea","GIN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.13","18.83","18.85","19.26","20.51","21.74","27.01","36.01","41.08","45.15","54.15","56.41","68.7","70.77","91.77","91.75","91.58","92.49","92.59","92.81","93.03","93.78","93.64","94.56","92.78","92.17","93.26","92.53","93.4","92.91","91.96","93.29","93.37","","",
"Greece","GRC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.56","94.06","94.32","94.16","94.27","93.85","93.46","93.4","93.96","94.06","94.39","94.19","93.86","93.77","93.57","93.22","92.68","92.94","92.64","92.19","90.19","90.65","89.94","87.79","85.85","83.86","84.54","86.34","84.9","83.16","81.17","81.81","81.71","79.08","",
"Grenada","GRD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.86","28.61","30.97","31.73","35.61","36.68","37.76","38.3","42.28","40.24","41.43","41.41","38.1","37.06","36.29","37.49","37.25","37.64","34.68","36.01","32.39","32.54","32.06","32.99","33.71","37.37","37.09","35.21","37.67","38.62","34.51","35.64","34.57","","",
"Guam","GUM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"High income","HIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.5276231529216","85.0096602753756","84.7677484845116","84.5389592473962","84.3574406214268","84.0326189944336","83.9851692196696","84.1463334604532","83.9082203033152","83.7287147618309","83.7019787541395","83.9883684157819","83.8586260148773","84.1775008599917","83.7751845475907","83.5010713371203","83.3099510011119","83.6351241169431","83.2713007975458","82.3861759640336","82.185249636779","82.7745150924715","82.7388473613695","82.3551788466704","82.3184076757931","79.0819006212285","","","","","","","","","",
"Hong Kong SAR, China","HKG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","94.92","95.16","94.21","93.82","95.27","95.02","94.48","94.62","94.68","95.3","95.26","95.56","95.66","95.37","94.69","94.78","94.12","94.38","93.34","93.78","93.82","93.19","93.41","92.19","91.96","91.45","90.26","90.23","89.47","","",
"Honduras","HND","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","29.87","32.28","33.22","36.95","41.23","40.32","38.11","42.86","47.68","48.11","52.63","53","54.21","56.16","52.15","53.19","53.17","53.84","51.25","49.57","53.21","53.38","53.62","53.28","53.87","49.14","52.9","50.24","52.55","51.21","53.21","54.72","","",
"Heavily indebted poor countries (HIPC)","HPC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0057795456736","13.296397323958","13.167507954829","12.932066170851","13.0486204499312","13.9436313416045","14.5726703630914","15.0491588011511","15.3431310888775","16.5815664047799","16.249467203339","15.6421628455954","16.8288847992578","16.7949857952021","17.0478390793407","17.3173638602244","18.3374390985633","19.0234051659678","19.1441978885342","19.1900339797176","19.6798504892705","19.8354133829338","20.6854291593024","21.0493911085982","22.3319446561802","","","","","","","","","","",
"Croatia","HRV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.08","73.84","77.53","77.7","76.42","76.08","74.87","76.73","77.24","78.32","77.98","77.88","79.71","79.47","78.01","77.02","77.63","79.63","78.01","76.05","74.24","74.6","72.18","71.24","70.65","69.54","70.55","71.32","68.76","68.82","68.25","66.42","67.97","","",
"Haiti","HTI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8","12.06","11.26","9.37","2.78","11.77","13.11","16.34","15.03","15.42","18.8","16.1","18.31","17.44","16.51","16.67","16.56","16.23","15.97","16.65","18.12","19.17","18.8","21.35","21.9","21.19","22.82","23.24","24.64","22.76","24.16","25.42","21.7","","",
"Hungary","HUN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.61","81.67","81.06","81.9","81.17","81.61","81.96","81.89","82.17","81.74","80.54","80.99","80.8","83.14","81.82","78.94","78.71","77.48","76.66","72.12","71.97","70.47","68.2","65.44","65.35","66.2","66.61","68.02","68.38","68.28","67.86","67.9","66.04","64.22","",
"IBRD only","IBD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9848686699516","80.6086176146753","80.1546374213196","80.0298641918997","79.6858682352473","80.15234307777","80.1908580144448","80.1592031749622","80.0068769545855","80.0880526780377","80.176556581916","80.4351058987727","80.7317394147355","81.5234778615123","82.2302584156949","82.7417259719389","83.2107906119849","83.5300043047519","83.6472006263836","83.734215193955","84.222694676591","84.6525272808483","84.5456832737668","84.2902469984023","84.4745976741684","88.0893958909312","","","","","","","","","",
"IDA & IBRD total","IBT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6094624798991","77.2016120448625","76.6094401190861","76.4445675514343","75.9406214235111","76.3665513388121","76.4009001789021","76.3292996753993","76.123455220263","76.2170071122191","76.2788990620138","76.5036235033829","76.7853124024198","77.6291091992293","78.3674373882713","78.9222799883753","79.4576442600417","79.8398252965015","80.0291816196624","80.0640029520174","80.6278361287433","80.9960334230629","80.8773047811219","80.641545939478","80.8474314994611","88.0893958909312","","","","","","","","","",
"IDA total","IDA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0496708802036","40.3941792284325","39.3700155753385","39.2857821064504","37.9889691078314","37.5984726537604","38.3190622379586","38.5784385512485","39.289797422547","40.0464916029576","39.9439076907524","40.053481694049","40.0454147802116","40.0487064610339","39.9865974231498","39.9899157988111","40.0963951517905","40.4728612694571","40.6477292679216","39.2094825807811","39.1841671225181","37.0423213711912","37.0724028842076","37.7789422509733","33.8422091123652","","","","","","","","","","",
"IDA blend","IDB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0747506839338","49.6700135125625","49.0971137182095","49.2857483876004","47.718488061296","46.6996926301016","47.2195320254854","47.1628785189287","47.5704702516391","48.2545376356065","47.9713030942391","47.8570533413341","47.6086538575881","47.2120891796872","46.9403916906638","46.226357857508","45.9500484084287","45.744355732557","45.7570633785782","43.8362113586734","43.5576785851487","44.0100163481656","43.487742878525","42.3734338651782","34.4963076628881","","","","","","","","","","",
"Indonesia","IDN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.25","63.66","64.56","67.77","66.19","69.02","69.9","70.72","69.84","71.45","76.19","75.6","76.76","76.98","78.53","79.23","79.46","79.18","78.25","79.24","80.04","80.96","81.38","80.91","81.04","82.09","81.4","81.01","79.23","79.64","76.39","75.94","77.18","","",
"IDA only","IDX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9389200870864","28.6893887332179","26.9793293110027","26.2387408605782","25.5992284864209","26.5443851701906","27.4630464554739","28.1917737492749","29.2821364522649","30.0728112829456","30.227195641231","30.6850372700378","31.0798076859409","31.5765287296867","31.84409678206","32.8907631938597","33.505495924908","34.5802816137052","34.9750046863022","34.2586419059476","34.4957706678547","28.8599099995802","29.6533210210359","32.8991105351713","33.2446994846811","","","","","","","","","","",
"Isle of Man","IMN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.67","59.85","60.93","61.55","62.18","64.09","64.57","65.35","65.53","66.99","67.24","67.12","67.95","68.17","69.13","69.4","69.99","70.96","72.44","73.85","74.19","74.49","75.52","75.14","76.19","76.42","75.81","75.78","75.95","75.36","73.34","74.46","74.94","","",
"Not classified","INX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.31","98.32","98.36","98.4","98.35","98.56","98.61","98.5","98.12","98.18","98.24","98.52","97.89","97.61","97.12","96.29","96.07","96.05","95.87","94.85","95.04","93.5","93.27","91.34","90.29","90.68","92.06","90.16","88.55","86.87","85.91","86.58","85.84","82.36","",
"Iran, Islamic Rep.","IRN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.93","98.92","98.68","98.74","99.06","99.13","99.1","99.27","99.33","99.58","99.66","99.58","99.41","99.23","99.33","98.89","98.81","98.89","99.57","99.55","99.44","99.42","99.33","98.96","98.98","99","98.56","98.66","98.58","98.39","98.81","99.12","98.76","","",
"Iraq","IRQ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.77","99.37","99.64","99.75","99.78","99.77","99.76","99.8","99.72","99.64","99.69","99.72","99.73","99.72","99.3","97.56","96.98","97.22","97.87","97.34","97.22","97.36","96.77","96.37","96.58","96.28","97.57","98.11","98.71","97.94","97.76","98.2","98.7","","",
"Iceland","ISL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.82","29.04","31.19","31.17","31.28","30.57","31.86","31.31","30.02","26.78","24.76","25.28","25.62","25.41","26.69","26.16","22.47","18.68","18.15","17.19","11.52","10.25","10.33","10.38","10.91","11.67","12.5","11.73","11.3","11.2","10.34","11.11","11.69","10.33","",
"Israel","ISR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.19","97.23","97.34","97.32","97.42","97.47","97.44","97.5","97.35","97.38","97.36","97.31","97.09","97.08","96.81","96.77","97.09","97.18","96.62","96.51","96.45","96.58","100","99.94","99.66","99.53","99.38","99.28","99.38","98.47","97.84","97.42","97.3","96.52","",
"Italy","ITA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.44","92.9","92.58","92.27","92.09","93.03","92.62","92.44","92.29","91.84","91.73","91.4","91.04","90.22","90.41","89.8","89.19","88.18","86.84","84.85","84.63","84.47","82.2","79.97","78.59","79.41","79.87","80.09","79.02","78.87","77.58","78.28","78.73","76.77","",
"Jamaica","JAM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.06","88.27","89.1","89.72","89.62","90.58","90.85","90.62","92.19","92.38","92.56","93.53","93.16","93.37","93.62","94.35","94.45","94.21","93.29","92.35","91.62","90.59","88.98","89.26","88.72","89.04","90.42","89.92","91.16","91.8","90.03","90.97","92.07","","",
"Jordan","JOR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.13","98.2","98.53","98.45","98.47","98.55","98.59","98.57","98.56","98.54","98.46","98","97.98","96.96","97.68","97.9","97.9","98.43","98.01","97.97","97.36","96.01","97.33","97.64","97.63","97.38","96.17","96.04","94.42","93.71","92.16","90.74","91.07","","",
"Japan","JPN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6","83.93","84","82.41","82.68","81.47","81.15","80.26","79.28","80.49","80.59","80.51","81.55","83.97","82.3","81.23","81.07","83.01","82.64","80.63","80.6","89.43","94.22","94.29","94.42","93.38","92.58","91.15","88.7","88.21","88.93","86.74","87.31","84.82","",
"Kazakhstan","KAZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.95","97.24","97.56","98.09","96.58","97.26","97.2","97.37","97.64","97.61","97.25","97.49","97.93","98.51","98.96","98.67","98.83","98.89","98.95","99.05","98.79","98.93","98.88","99.19","99","98.45","98.45","98.92","99","98.59","98.43","98.46","98.15","","",
"Kenya","KEN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.63","16.68","16.44","15.79","14.81","15.79","16.59","15.79","16.98","17.37","18.81","16.83","15.95","13.54","14.15","15.41","16.86","16.48","16.87","19.09","19.77","19.13","17.23","17.82","18.64","18.71","19.56","20.46","20.44","20.18","19.56","20.8","20.2","19.77","",
"Kyrgyz Republic","KGZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.53","92.63","87.78","82.01","71.09","64.68","68.1","69.25","70.78","63.09","62.79","60.35","65.89","65.06","67.12","66.03","66.6","70.3","74.41","72.99","70.52","70.1","73.87","71.84","71.48","74.77","74.05","70.92","74.36","70.31","68.07","70.29","72.86","","",
"Cambodia","KHM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.08","18.25","18.53","19.53","20.14","20.39","21.23","21.26","22.36","22.39","24.44","25.7","28.08","27.69","32.14","33.76","34.04","34.28","33.66","36.82","41.64","45.56","46.83","47.16","51.91","56.33","55.82","54.93","","",
"Kiribati","KIR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.17","84.02","85.89","86.97","87.78","87.18","87.09","87.39","84.14","83.41","83.77","83.3","83.12","81.81","82.17","80.44","80.21","81.51","80.68","81.29","82.44","82.41","82.81","83.78","81.9","81.38","81.98","83.17","84.74","83.07","81.05","82.19","79.89","79.05","",
"Kuwait","KWT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.93","99.78","99.91","99.97","99.98","99.95","99.97","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99","99.99","99.99","99.99","99.99","99.99","99.93","99.88","99.89","99.92","","",
"Latin America & Caribbean (excluding high income)","LAC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6845081515705","69.2564918426242","69.7053790536788","69.9851208153026","70.3121985467322","70.2414782128393","70.791588957883","71.4460760833969","72.1744548222936","72.0769793595414","72.6807834467376","72.9200848235522","72.1183707894968","71.542498378427","71.7305844480891","71.7781591701396","71.5999896894373","70.9146278867538","71.0730310762072","70.9238567121435","70.7487318222907","71.3004337111598","72.2725295191073","72.599321657076","72.7642902239619","90.4262079109407","","","","","","","","","",
"Lao PDR","LAO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.45","18.51","18.81","19.03","19.33","19.62","23.15","22.03","23.91","26.43","28.41","29.91","31.2","33.96","34.25","50.96","70.96","78.07","78.72","76.2","74.73","74.45","74.9","","",
"Lebanon","LBN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.54","93.63","93.15","95.15","95.18","95.44","94.62","95.42","95.11","95.68","94.04","94.66","95.21","95.06","95.07","94.41","93.69","92.67","95.59","95.62","94.84","95.07","95.68","95.44","97.18","97.07","97.4","96.96","97.01","96.58","95.8","93.89","89.18","","",
"Liberia","LBR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.88","98.9","98.89","98.93","99.05","99.11","99.13","99.12","99.12","99.08","99.12","97.15","97.15","97.09","97.12","97.16","96.79","96.32","96.66","96.9","97.29","96.71","97.09","96.74","97.48","97.27","97.03","97.38","96.96","97.18","93.96","95.95","96.27","","",
"St. Lucia","LCA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
