"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.82804970487415","2.36907736087579","2.71218924624135","4.66010618427497","7.81159436423053","6.99920648201634","6.84278483112552","6.76288273619346","7.12470028341539","7.61233270093327","7.3365061118886","8.07633062200563","9.77311767424819","10.5516236161343","11.0274553933168","10.4726839721952","11.6406238711626","11.8700355473437","12.050221458373","11.9144575484593","12.7981927508328","12.252858367464","12.0070896104741","12.7047276293136","12.1105899824528","12.0908350978345","12.6478954296548","12.8791141951874","14.0226884819655","13.9415875884057","12.2053679849789","12.5217097745525","13.272709791943","","",
"American Samoa","ASM","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4512613181831","","","","","","","","","","","","","","15.3407953223327","16.0954939467842","17.3797542155692","18.608350781117","","","","","","","","","","","","","","","","","",
"Australia","AUS","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17271504658756","7.23038840269365","7.12909930322938","7.05233145223601","7.32488058589708","7.50941083122788","7.29151806365769","7.40300763353697","7.55162668900594","7.76195990054342","7.9231115432297","8.2638393826657","8.50506359983693","8.45876339644385","8.66591707719124","8.87448725587762","8.76213458908548","8.80836549735162","8.79682238409121","8.94163597957056","9.12551330793361","9.32018586839759","9.80128539002017","9.88533900587464","10.2244562068742","10.4709885053956","10.7996244012793","10.6471464533036","10.8762085477584","10.9211598341459","10.9120405379542","11.4740697687859","12.2470931027238","11.9059782427406","",
"Austria","AUT","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3656945339538","12.9867889233522","13.7987747769729","13.7143677435363","14.0820739045281","13.8397569273632","13.3117639494748","13.6962990480987","13.9389593632556","14.4948335754273","15.0099080661402","14.3923922511158","14.4845344332292","13.8962830351861","14.1019979707184","13.9458179409419","14.2583280903366","15.098054215864","15.202081559894","15.4161915879301","14.7116251628161","15.6195212753143","15.7601823765276","15.5261224048405","16.2437972857402","16.0784699024401","16.2351992263704","16.3054653526574","17.1764973559687","17.176974322565","17.0175762187808","16.8970692792337","18.9483252191489","19.3682357781145","",
"Azerbaijan","AZE","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35967909871507","3.3673374987543","3.21646545789898","2.7602267889982","2.44221685241568","2.29239637375957","2.74768633913994","3.01740019335039","3.19743243546371","3.69247885346103","3.9693035603745","4.3052386256222","4.66480735568099","4.88777855547285","5.07808763124326","6.18782313905896","8.44477882772205","11.1554107329329","11.1242599353942","13.5854702225347","15.0250422317874","13.8869065461883","13.0535890378317","13.6289447848209","13.5740407963242","13.6968193954359","13.3904134296321","13.3054979205236","13.4560510474555","12.6231584363425","12.3992379109","12.3327079321301","12.2368623736101","","",
"Burundi","BDI","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67098895620042","8.44880496218788","8.47588396580305","8.60800201414966","8.36655760218798","8.42489295826832","8.1098645132918","8.38790422395343","8.40226180939019","8.69524769554631","8.91367843982356","9.07175520191449","9.54018569391877","9.23644820894368","9.51494106943012","9.79719374534121","10.1719563923519","10.7521913820762","10.4723914265966","10.7109910517501","10.2081312368146","11.1782365692504","11.6871000243987","11.2567536328564","12.1306976557432","12.3423737197907","11.8118950438467","12.0397559803146","12.7429565543082","12.6743860141618","13.1588929766973","12.657154849689","14.4761149312062","15.7434208021108","",
"Benin","BEN","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01526307264072","7.20177432916116","7.23620758887681","7.48265839882012","7.47144602094619","7.75295934073181","6.94606357297483","7.07889018425568","7.4605256665185","7.53387891254871","9.23649060773515","9.14826237092351","8.92421149648787","8.75307172968087","8.75539866160851","8.87407827871795","7.8174044716305","7.6206626410728","7.82006101586112","7.62627977169163","7.51511280375435","7.74157786061778","8.02876749112497","7.88848324105516","8.13348668585762","7.7788253135849","7.24298932768961","7.37750956111791","7.45470205763567","7.91498017425801","7.785013540041","9.21217882582644","9.547990704874","","",
"Burkina Faso","BFA","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41517435646863","6.77315008820416","6.61185862943939","6.59484324192722","6.62483228840398","6.83028675264538","7.90423682746352","8.18434031940689","8.60527550777019","12.0085886212532","11.6261121030533","10.6426186933082","10.6483833891678","10.7407292568399","10.5980880877141","10.9212924469218","10.7137737504185","10.3472656280542","10.5410179634053","10.3780939955152","8.22137175430978","8.23111195036401","8.0446151441622","7.96602358566283","7.86261255808624","7.52704962574326","7.96245129542756","7.82397423221704","7.72354297193303","7.91033236390585","9.02267984779502","8.20139106905119","7.88055002162162","","",
"Bangladesh","BGD","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.117947601093","19.022802187185","19.0164300666625","19.0992903296607","18.758811034594","18.2521810201319","18.9177868353427","18.9428666427088","19.3229332675224","19.465456747668","19.9560161350762","18.9103076515804","19.3704652349444","19.3212436432384","19.9155869107902","20.2196250972784","20.2431841936694","20.7395203002561","20.9978535038954","21.0068731109319","21.0923945105649","21.7295783387762","22.0728537715099","22.0281129556132","22.6170367966751","22.5175217597008","22.2040353879422","23.0209314667744","24.7896107415576","25.0176539562052","25.7839102961111","25.4406642163316","26.5488944812436","","",
"Bulgaria","BGR","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64881659647058","5.33166173866684","5.41242678560711","4.97246835724635","5.22220593431858","4.94938162179059","5.23328716529187","4.95486251792025","5.32260041713848","5.35675699366923","5.51624221599365","5.49725140897056","5.97170610639736","6.13230273700231","6.71555856994756","6.79910200913657","7.05219322048833","7.66732931393787","8.24892179132111","9.08942703869812","9.07187317443767","8.60693880103736","9.06906352369911","9.75024170958634","9.37907797764227","9.30917133403401","9.83139004520932","9.76575591741686","10.0348442443875","10.5378442666376","10.7137300730173","10.6141730032951","10.9277967435817","","",
"Bahrain","BHR","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95763996304425","4.46448099293899","4.30352165269208","4.68121828692143","4.38217449529092","4.64027874646892","4.6938155242799","4.42070949683901","4.4304517328394","4.49452825731139","4.51708616518966","4.5288027989752","4.51068938792332","4.57604980781044","4.79496646442799","4.46566629316221","4.54945942382314","4.57185901536176","4.55117412898842","4.85634544692276","4.91422425714866","5.00097815835371","5.45358084210797","4.93575708495593","5.36859538778781","5.20390076756621","5.47716467264824","5.7028120830791","5.75769929758606","5.4629312901098","4.9676590065019","5.15229514462341","5.36967723824803","","",
"Bahamas, The","BHS","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.137918852766","","","","","","","","","","","","","","17.709469619745","17.4690177470046","17.6549782080338","17.8345028260838","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52984185105946","1.54072850982761","2.04674262296417","2.40315257529938","6.89783615618975","7.68282467111499","10.1425480393342","8.97684799504936","8.42281883021049","9.32200811169074","7.49253886218098","7.94109498145266","7.95021255830994","8.27119854423657","8.04431162580434","7.97504423209087","7.99424858406249","8.45604181082268","7.93304088210093","7.37802752617953","7.1389401375097","6.53743623655525","6.93142080381804","7.34715232052179","7.99809293946873","8.10264989011511","7.64633779532872","7.90907254225428","7.41327584349185","7.89250838892137","7.77966693962436","8.06563940941349","8.49876841551239","","",
"Belarus","BLR","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77101686599491","2.80954224732281","3.03946981514851","3.2954099220298","3.42417530070712","3.31586391255296","3.31692539406316","3.70319569432733","4.0955670240911","4.34745605043216","4.5242978824574","4.71594622668254","4.85995943952079","5.05720299034691","5.4534362984287","5.97042934694178","6.16958878868112","6.84231639596836","7.53143576601488","7.97304185194056","8.292762692907","8.24380049506871","8.03842910329532","9.10963672902612","9.08627901654376","9.59092781832232","9.41490603628469","9.47193707051587","9.25262743183682","9.74868113668514","9.99732242380716","9.42594223484848","9.27078725154063","","",
"Belize","BLZ","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2087932322214","","","","","","","","","","","","","","22.427065898735","22.0705013497311","21.5910364243978","21.5628452095731","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2085009686064","14.5332186897983","13.9480016590649","13.5666345958525","12.8345046569334","11.950295181264","11.1541343940556","10.6942232338727","11.0784425927483","11.3680453607474","14.4783675801026","13.8222897877842","11.9096200962098","11.9336067042058","12.2475801033708","11.5935725899416","11.9260084481036","12.2165721322651","12.7077723567564","12.6084951737591","12.1050313592445","11.8677982652354","11.521208925944","12.188268326212","11.684700861148","12.2077946246847","12.0554683082527","12.0401501199977","12.3355976968118","12.5514694776254","13.6845878371252","12.47480886379","12.1280090868237","","",
"Brazil","BRA","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.406620079749","13.3012248366475","13.0910678119412","13.3998675374409","13.4713520038191","13.5670267643187","13.1698137242818","12.9597079070462","12.6940240510248","12.4644703971272","12.9515814724038","12.8944082125453","12.9290269528872","12.8697672452802","12.8859831566123","12.9682271334448","13.0255462934884","13.0773122179491","13.0194662078403","13.456396413762","13.0790310950948","13.4345385705247","13.1735081627194","12.9687506218774","12.6390465836373","12.422635167466","12.4838228040055","12.4065690030741","12.7964055508796","12.7555768252223","12.5942123424588","12.6676063354606","12.984004982536","12.8737775168236","",
"Barbados","BRB","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6336777074939","","","","","","","","","","","","","","13.432787050543","13.4270338916337","13.9558541798447","14.139443332959","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4638108209477","15.893589526839","14.320170640098","14.7816498890143","16.089377706689","13.6095113586421","13.515880483097","13.9171389146063","13.0461273624674","13.3401571610343","13.7306958763213","15.0474118069243","16.0088626935475","14.2816613298927","15.5924570929844","16.1458129184555","11.8284915197165","11.11630733051","9.73149073652256","11.1148494567144","10.7233408067486","9.30785324689318","9.49796434438758","11.7037779195921","9.76701482564818","12.724896211605","11.2553441855909","9.41734395555937","9.40494360992654","8.70172130940382","8.74911048877092","8.7305685927446","8.00643979071954","","",
"Bhutan","BTN","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9139967555642","","","","","","","","","","","","","","23.5569095961311","22.2269983340479","22.7017968026986","22.7930778897855","","","","","","","","","","","","","","","","","",
"Botswana","BWA","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2751808920451","11.8960141264284","10.6240807648625","10.7953739341697","11.3530151757328","11.8648440117157","12.8702258983237","13.2877704561977","11.8236218452392","12.5563666801095","12.3190606391492","12.2068633236396","12.7464699712207","13.3794061845367","12.992123578117","13.1643525295078","13.9279750978645","14.1816697716857","13.8474739935684","12.7953681219279","12.8657549655674","14.2450137619105","12.4939262693331","13.1977131991431","12.7907740153091","12.2273344586264","13.5775524446774","13.5526617178824","13.2655881427209","14.5818946948357","14.5463384420089","15.7156262760541","16.0049269249248","","",
"Central African Republic","CAF","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29244749309545","5.19384478059679","5.11886647373137","5.08722679798975","5.13505055901257","5.20227021861296","5.18606919616247","5.35444740143615","5.59039581610687","5.71992304728989","5.8808879287667","6.07997540278444","6.25333034198627","6.03545942031189","6.11490786112113","6.25173214086826","6.30869813512241","6.43091316891256","6.63036719198122","6.69596419824203","6.85856459930713","6.95452729934238","7.07289201464968","7.13280191424903","7.16156502053873","7.23757869764647","6.99857614295932","6.92472954609455","7.02025730758542","7.08672198289843","7.21818103383166","7.44230283094777","7.55814884269194","7.64777166395941","",
"Central Europe and the Baltics","CEB","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.58511821287703","5.4319373356153","5.61955975053593","5.65265531363615","6.10497044010567","6.20166158891845","6.27886993438157","6.53424855963895","7.03213240073009","7.52748821862026","7.92326350843055","7.9532094078971","8.2160485596571","8.27584242157123","8.77413148628558","9.06952937362344","9.43417886814715","10.0380045378889","10.4914330365471","10.8723292783503","10.5261249690282","10.9325145145746","11.3735306524746","11.6691691055321","12.3656051043151","12.6829647670331","12.7708013318877","12.8910638141419","13.3123472713815","14.2051924550128","14.2328897858687","14.3016499179016","15.5922442677934","15.5227458316112","",
"Switzerland","CHE","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.682982904175","17.2722394440332","17.1584274820398","17.6013127602415","17.66436149718","18.0310148878045","17.7535899285456","17.8369262764212","18.1614673879905","18.4320975927688","19.422527196079","18.5775177793877","19.0517481153369","18.9741593248615","19.4169889554704","20.0727678689784","20.0056015099016","21.8730957434842","21.6533453005757","21.0156711333409","22.3669884967537","23.5270651106004","23.5954935087021","23.0322820178714","25.1544179781253","26.1748773454436","27.4457954838499","27.6671425714335","28.2858273757844","27.8992112693004","28.7462798551434","30.8705544715951","31.7234314039716","32.5032202101185","",
"Channel Islands","CHI","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6125890465995","11.1887648742582","11.5021019729079","11.9625846456907","11.685955123026","11.8468033111842","11.4231826266727","10.9554877987699","11.0224896189726","10.3456544214735","10.7995184879823","11.3522180090604","11.31709655753","11.7297161632444","11.7492392612681","12.0613530023606","12.2886739331585","12.4601316786655","13.057297016703","13.2635993815579","13.4361974287467","13.0990885945663","12.5651342603504","12.5387026923505","14.1386822806495","14.1356940947425","13.5093723180087","13.5069266079352","13.7839607618008","13.1040001787276","13.493104358971","14.3175595690975","13.9578761068236","15.0353765751822","",
"China","CHN","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13822204226693","2.4069347430086","2.6588959042771","2.85861035292009","3.08523015342468","3.18826576259147","3.40987282247149","3.72630492983611","3.99869101657968","4.22588730766968","4.44467671601668","4.66070416513671","4.78380528801107","4.61655404438487","4.46487808101018","4.5121639810564","4.64933775749813","4.93415647611873","5.26858025176468","5.40515154404062","5.41565081582915","5.5280078730741","5.75612194546262","6.00966468198011","6.29610788796929","6.70888823256446","7.21064873639572","7.43207964264664","7.57102649248399","7.68294213870766","7.61717129797994","7.74638066316743","7.80938332760164","","",
"Cote d'Ivoire","CIV","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7418749332057","14.3359020694571","13.1124970935667","12.6372044556703","12.4327328871725","13.3687689020521","12.8217029236811","13.7780762354031","14.4019501802944","12.220302615021","12.6097446019764","12.8290391147549","11.6748391858916","11.7659503163607","8.61475287086036","8.41159905265214","8.79457487759473","8.26104420636237","8.61224366978694","9.73649377303496","11.7390010383166","9.74618781777886","9.57559581093972","10.3004378093818","11.1861511372459","13.3132543120315","13.5855243443449","14.1526296669369","15.8146312377479","16.1880570187563","15.4211306635918","12.9056740034476","13.2722749333726","","",
"Cameroon","CMR","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2765163219354","9.79011858485685","9.3845752319642","8.35099232070711","8.22239902239852","8.31510303259358","8.45668717951814","8.53657072828458","8.69114429174303","9.01374164220333","8.97743044834927","9.25700970756369","9.19998835839622","9.31818576498838","9.66171760728443","9.80008094440172","11.0159226069954","12.1956128211122","12.4330840514409","11.7909251767435","12.0361877732568","11.8618156818904","11.88612123133","11.917716016042","11.6136972392934","11.6596970405002","11.9153581069673","12.2155423624039","12.3638557828502","12.6022482424594","12.3124344399274","12.4481544157177","12.6102292542209","","",
"Congo, Dem. Rep.","COD","GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.75226940852309","6.17614417749686","5.42837611459972","4.60505051055578","4.40950737505196","4.2597677078784","4.07760454967732","3.78207037265843","3.6317219679211","3.46707378259013","3.21989624046148","3.04985984219666","3.03408672701298","3.08794856227992","3.1694943214953","3.23841302163839","3.28612976158968","3.36904162192003","3.45125612313213","3.44639905886944","3.55881037290312","3.58579903016678","3.1078779597206","3.24047867164013","3.41072670262694","3.53628082458026","3.52937231464588","3.65922141844662","3.77466879121602","3.87678863597893","3.43388422498476","3.33377508283377","3.54429531446917","","",
