"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Belarus","BLR","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7092618389896","90.30089649411","88.6883868480248","87.9219852136563","84.8079965328619","87.147907346118","83.3816783942125","88.3481257090332","86.1964772714197","84.2900584657155","85.4915862800884","84.9222121773456","84.3405505017411","85.235837610483","86.5940781966899","85.39602242083","86.2245205090045","84.715589734745","87.7508675306868","83.5341712844078","84.9797087734985","84.1461626488708","87.2466128662392","86.7268926963897","87.7673818176471","84.9599278749202","83.3138680271355","84.8940442128735","86.0281547043364","85.2555351812842","83.8412311442938","78.2899580680447","77.0799482437318","","",
"Belize","BLZ","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-91.59073810917","-90.8181038761789","-80.3894167270249","-72.9509955884109","-69.0059487886886","-55.1674335378323","-42.7020878938735","-27.6787485772166","-26.1888331565233","-18.2911235878197","-49.6505599539746","-82.3824401382299","-73.4901770555421","-94.1611498477105","-145.621466124392","-163.59352729856","-171.323973996284","-180.911409918285","-183.610356705548","-136.60464075814","-148.351640109653","-148.439247371952","-160.638050669679","-191.992250565064","-179.200451039541","-174.583824385328","-149.600133837234","-132.556085404388","-114.956340623248","-90.7541646516507","-119.861218243224","-95.1670516797576","-67.3339047798362","","",
"Brazil","BRA","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9223906713267","27.8263992580748","27.4892498770035","30.8519374385858","30.0231529263718","29.9188037694922","32.0205635989921","31.0600679181001","28.4426634602689","25.4829158569614","23.6412025308101","21.0669723351647","15.6930656209369","12.6504339560963","14.9871247447829","11.7093919059105","9.42487441775699","10.7672695190817","10.9903235006752","6.63598585086909","9.50734026566012","10.750172712242","12.172739112831","15.8041098410315","14.2814728218625","8.69813944814102","2.76656260481263","1.24930528133197","-0.709656146946244","-3.94580174801891","-11.0497749625881","-3.7305161855397","-7.1893397422677","-13.5721253403428","",
"Barbados","BRB","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-799.896295681753","-737.475390992799","-725.031842787609","-746.855765709358","-830.26394530106","-703.385723849907","-679.126331457766","-635.275778886253","-628.172990063234","-674.546955541237","-725.653941676014","-790.409284617215","-833.777561321168","-739.143366476324","-793.869891142742","-839.545224534621","-604.86444710482","-539.097137952467","-488.916674530529","-511.891701000587","-472.228035785347","-376.268281253854","-378.756554213713","-453.069121964239","-351.380751451301","-486.235806939218","-405.091784436103","-332.169019646559","-339.578885129588","-266.996915982468","-245.563817037269","-228.680231494864","-172.552632157863","","",
"Bhutan","BTN","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9274692159816","50.5195938014883","46.8546288849995","45.5211931491077","37.3359617938416","34.9296848455718","36.3459227467812","31.8986800092167","30.9490123313618","33.1862385245429","30.8595898129368","30.1816188180417","23.6817784648472","","",
"Central African Republic","CAF","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-28.0437790169956","-36.1877183446206","-38.8151702255854","-42.0687491765666","-46.213771161339","-51.1089153166254","-50.455380837656","-50.4810053693874","-52.1543102771533","-49.8948501760241","-50.614077254633","-51.8165213637262","-54.7992796993065","-49.2997612157683","-50.4237185482944","-48.0032927271058","-50.456951822144","-54.6274069140183","-52.8351152940257","-52.9516783334384","-55.1862779416915","-56.3366382900106","-59.8039098120741","-65.763490308436","-66.7645777824878","-68.4973670674038","-69.1870838484766","-71.8098177185041","-74.9730316755801","-75.8595029161884","-79.8009746376239","-85.5545075020275","-87.6949785584169","-87.1917177187262","",
"Central Europe and the Baltics","CEB","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8388012240578","29.1207755097853","27.1451640920519","26.4113633508773","25.8536947669036","27.0601362424702","29.7601153779281","29.7390665761043","30.491497195217","29.5550732268524","29.6833256091016","30.092502677567","31.0255453663748","32.0908626581407","33.637182748297","35.1449181945539","35.7122677854354","37.8892068548224","39.7203824086138","37.4023647518829","36.6709281438851","37.4714239319946","36.0553872725412","33.6636863707981","35.3256694647444","35.8774552566282","37.0938614451492","41.8613787618602","43.208542082853","47.401651409379","43.4001361701545","42.4171554960147","47.3797462333105","49.344686669506","",
"Switzerland","CHE","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6878851879384","61.2340382635801","60.6519760132937","56.4429888787747","56.6550310826975","57.3959634475053","61.3574133240404","59.6889775484564","61.2042051548407","55.9356786011656","56.6945528445147","57.876085415359","58.5210326412354","57.1442553714071","58.5480119533056","63.0555300995931","59.8563575777937","55.1951037752301","58.0541300767152","58.41171563795","57.5449677835882","57.1532273849318","57.5042970092815","57.4872001900216","53.9311235429887","56.0893290357841","59.7487285412838","60.1725418730038","53.6346195268317","54.9926042006578","50.026488581107","52.0159701142098","51.3129747423671","51.2178471577512","",
"Channel Islands","CHI","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.145420201304","50.6463084641149","49.5468729764232","51.0892441558716","58.3421366716523","59.0852980470488","64.1693715341741","64.6438166469116","69.5054811354041","71.2816167306968","70.4940449473389","67.8365457140534","69.0840375617552","71.3337721552689","75.2968199444253","72.2462472171982","72.9339608447136","77.9117396112639","72.7500942964616","70.2435930726474","72.2704435137372","73.8311740907948","67.1384298913492","65.8715584951178","67.2508288416277","68.1847796488233","69.1768970395068","68.361001924862","67.6635625998358","69.2258871522885","66.7182391849769","68.8632430428331","66.4898397079098","63.5401051218051","",
